Question,Bot Response,Expected Response,Jaccard Similarity,BLEU Score,ROUGE-1,ROUGE-2,ROUGE-L,Response Time
"This may sound silly but Iâ€™m wondering, if touch something in store that has Coronavirus 19 on it and it gets on clothes should we go home wash them soon as possible then shower and new clothes on so it dont get on our stuff at home ?",Yes. Also apply all the anti-inflammatories you have at home to your clothes as soon as possible. Also apply these to your shopping too. Also apply anti-inflammatory to your shopping as soon as you,"Washing clothes.   Although so far it has not been shown to live on surfaces like clothes for as long as it lives on surfaces like plastic and metal, it is definitely good hygienic practice to wash your clothes in the hottest water the garment allows.  Would you like to video or text chat with me?",0.7096774194,2.41E-155,0.1904761861,0.0256410212,0.1587301544,12.8581692
Re Covid 19 I understand the incubation period of Covid 19 is up to 14 days. But how long is the contagious period? I have read one is contagious 2 days before showing symptoms. Is that true? Are you still contagious until symptom free?,"It depends on the virus and the person. Some viruses can be contagious for up to 14 day incubation period. others can be contagious from as early as 10 days after infection.   Usually, a person sees the doctor if the",Covid. For most people the infection can last up to two weeks. In people who get particularly ill the infection last 4 to 6 weeks. .,0.6764705882,3.55E-155,0.1923076876,0.03278688047,0.1923076876,13.8009674
"Hi I am a health worker and a chronic asthmatic, is it easier for me to contract Corona? Will I survive it with my comorbidity? Should I ask for special leave during this time? I already feel my sinus blocked, very minor sore throat, seldom dry cough.",It is easier to contract corona if you are a chronic bronchodilator and not a nonspecific inflammatory inflammatory nebulizer.   The number of potentially infected bronchod,"Check with PCP.   Data emerging from preliminary studies in France suggest a decades old medicine, chloroquine may be useful as a preventative drug.   It has been used to prevent malaria for decades & manufactures in the US have announced they are increasing production to meet an expected demand. Your status & what they are doing in your country should be answered by your doc.  Would you like to video or text chat with me?",0.525,1.80E-232,0.1176470549,0,0.09411764311,11.9150004
"Possible COVID-19 - mild symptoms - Next steps? Symptoms: - Initially: tight chest, stuffy nose - 10% difficulty breathing - Mildly feverish (hot and dry mouth, bit weak) for a few hours yesterday - Mostly fine this morning (5% breathing difficulty).","Probably not COVID.    If you have had a sore throat for a few days, and you have no fever, I would suspect either a cold or influenza, and either way you should",May confirm with.,0.4193548387,0,0,0,0,12.035457
"Throat a bit sore and want to get a good imune booster, especially in light of the virus. Please advise. Have not been in contact with Nyone with the virus.","If sore throat and cough don't develop within a day or two after vomiting or diarrhea, probably no need to boost your immune system.   Best to do a chest x ray and CBC (complete blood count). If both these are normal then no need to worry much.   Would you like to","During this pandemic. Throat pain can be from a strep throat infection (antibiotics needed), a cold or influenza or other virus, or from some other cause such as allergies or irritants. Usually, a person sees the doctor (call first) if the sore throat is bothersome, recurrent, or doesn't go away quickly. COVID-19 infections tend to have cough, whereas strep throat usually lacks cough but has more throat pain. (3/21/20).",0.6382978723,2.48E-155,0.1237113353,0.01739129948,0.1237113353,17.5690876
"I have had a sore throat (glands enlarged in throat) for over a week and I have constant headache. Do I need COVID-19 test. If yes, how do a get someone to come to my house to test.","If you live in an area where covid testing is available, you should be able to get tested easily. If not, you need to contact your primary care doctor for instructions. If you live in a high risk area, like NYC or San Francisco,","Testing.   People are still getting other illnesses than COVID.    Given no cough or shortness of breath, other than watchful waiting COVID should pass in a week or two. Strep, influenza still possible. This testing can be done through your own provider. You can also get your own strep test at pharmacy or many can swab you there.   Would you like to video or text chat with me?",0.7073170732,2.50E-155,0.241758237,0.01904761433,0.197802193,14.7051953
Do I just go to a Dr to determine if it's a sinus infection or do I go get tested for COVID first? To not risk anyone in practice?,If you are in an area where testing is available then no need to go to a doctor unless you are certain that you do not have COVID-19.If you are not sure then go to a non surgical setting.If you have traveled to high risk country then no need for testing.If you do not fit criteria,Phone triage.   Call your GP's office for instructions and identify local resources.   Your symptoms are suggesting sinusitis (other causes still possible) that is frequently viral and self limited. Local regulations should also be followed in such circumstances. Self quarantine will work for all in trying to prevent the spread. Hydration and rest will also work regardless of what the cause for your symptoms is.  Would you like to video or text chat with me?,0.5111111111,8.12E-232,0.1458333287,0,0.1249999954,18.4216668
"I have a dry cough and sore throat- it's been a week now and the cough seems to be getting worse- no runny nose or fever, sometimes a headache, no shortness of breath...should I get tested for covid19?",If you have access to testing then yes. If not then no. You need to isolate yourself and access to testing if you have access. If you do not have access to a testing then no.. You need aloud to self isolate and access,COVID   Good guidelines can be found at cdc.  gov/coronavirus/2019.  You would be considered low risk. Symptoms last up to two weeks. High probability many will get the disease and testing leads to no change in action at this time.  No obvious therapy (however some encouraging possibilites) and for most people the virus runs its course without incidence. Stay put and talk to your provider.   Would you like to video or text chat with me?,0.4772727273,6.20E-232,0.1395348802,0,0.1162790662,14.6338136
"If you've been infected by SARS-CoV-2, develop Covid-19 symptoms and recover, can you: 1) develop immunity to Covid-19 2) infect others after 14 days post-symptom onset & recovery 3) get re-infected later by SARS-CoV-2 despite developing immunity?",No     you would need to develop immunity to the virus first.   Would you like to video or text chat with me?,"Yes, Maybe, Maybe. We presume one is immune to a respiratory virus for a while after getting the infection (that's the way it is with other viruses). A few people have trouble with their antibodies and don't have much immunity. Shedding of viruses sometimes is longer than 14 days. In life, there will always be some people who get reinfected, for whatever reason. Usually one is immune after the infection. (3/21/20).",0.5,1.11E-232,0.1333333297,0,0.106666663,9.8451977
"If I get coronavirus, are there ways to avoid getting other illnesses as well, like pneumonia?","Avoid contact with people for 14 days. If you get worse, call your doctor.. If you get better, call your provider. If you continue to get better, self-isolate 14 days.   Best to do this over the phone and collect from your provider.  Would you like to video or text chat with me? I can understand your concern.  Would like to","Coronavirus,   COVID-19 has high affinity to the lung, causing viral pneumonia.   Fortunately, most people get only mild respiratory symptoms. Those who have high risks (age over 65, chronic diseases) tend to get pneumonia and complications. The most important way to prevent the complications is not to get infection, practice common sense of prevention. If you catch the infection, start early treatment.  Would you like to video or text chat with me?",0.6666666667,0.1535690386,0.3333333285,0.1833333284,0.3124999952,21.2705634
I was on a plane on March 8th have been home ever since self quarantine myself I have had headaches and runny throat I have 2 days left of my self quarantine should I be having worse symptoms by now ?,"You should be home by now if you have symptoms. If you have not been in contact with a corona virus patient or if you have traveled to high risk countries post March 8th, your symptoms should be similar to what you have now. If you do not have a contact",COVID   These are HealthTap guidelines:https://www.  healthtap.com/blog/covid-19-care-guidelines/virtual-care-guidelines-for-covid-19?utm_campaign=COVID%20OUTREACH&utm_medium=email&_hsmi=84951814&_hsenc=p2ANqtz-_jlHAfqZrXrCncGR4mJ57eQcomM2TItlnybAQii_sH-f4IyZjpz7-eIVc1oKN2_qDpZnO3&utm_content=84951814&utm_source=hs_emailI agree your symptoms should be improving.  Contact provider.   Would you like to video or text chat with me?,0.4029850746,0.0531882786,0.2758620641,0.08823528955,0.2068965468,15.6694915
"My son has a fever, I am concerned due to the coronavirus ?","If your son has a COVID-19 infection then you are more than welcome to post on here again. I have reviewed your query and here is my advice. Yes, you should definitely post on here. Once again, stay safe.. Thanks..... Regards... . Best Regards,Dr.Jolanda.  Would you like to video or text chat with me","Covid-19 unlikely.   The usual infections in your area of Kwa Zulu Natal are more likely to be the cause of his fever. If he is exposed to someone who is sick with Covid-19, then you need to be concerned.   Meanwhile, treat him as you would have treated him 2 months ago.  If he has shortness of breath or any form of difficulty breathing, get him to a doctor ASAP  Would you like to video or text chat with me?",0.64,0.1162101599,0.3302752245,0.1562499952,0.3302752245,22.3212203
"Can coronavirus symptoms be mild for some people versus severe? For example, could it just involve being very fatigued, low grade fever for a few days and not the extreme symptoms? Or is it always a full blown cold and struggle to breathe?","It depends. COVID-19 is generally associated with severe infection, but some varieties of coronavirus such as RSV, EB virus, or RSVN could be mild too. Usually a person sees the doctor if the symptoms are",Symptoms vary.   Some may have no symptoms at all. Some can be life threatening.   Would you like to video or text chat with me?,0.5714285714,1.06E-231,0.1403508724,0,0.1052631531,13.928758
"Good day,  I am 29 weeks pregnant and my profession is teaching, I also have a 2 year old son.  My chest and throat is sore, I have a constant headache and feel dizzy at times. Is it necessary to get myself tested for the coronavirus?","Not at all    Your baby will be fine, no need to test for it.   Keep asking questions as you need to  Would you like to video or text chat with me?  Would","Can give Dr. a call.   Throat pain can be from a strep throat infection (antibiotics needed), a cold or influenza (antibiotics usually not used), or from other causes such as allergies, irritants, or COVID-19.   Usually, a person sees the doctor (call first) if the sore throat is bothersome, recurrent, or doesn't go away quickly. COVID-19 tends to have cough, whereas strep usually lacks cough but has more throat pain  Would you like to video or text chat with me?",0.6304347826,0.06795410872,0.2696629171,0.1666666627,0.2696629171,13.161567
